ID_ROTINA;CONTRATO;OPERADORA;TIPO DE ARQUIVO
8248;1185338000;AMIL ;FATOR MODERADOR
8249;1185339000;AMIL ;FATOR MODERADOR
8250;1185340000;AMIL ;FATOR MODERADOR
1338;74219;BRADESCO;FATOR MODERADOR
5274;74219;BRADESCO;FATURA TÉCNICA
5275;74219;BRADESCO;FATURA TÉCNICA
5276;74219;BRADESCO;FATURA TÉCNICA
5277;74219;BRADESCO;FATURA TÉCNICA
5278;91945;BRADESCO;FATURA TÉCNICA
5279;91945;BRADESCO;FATURA TÉCNICA
5280;91945;BRADESCO;FATURA TÉCNICA
5281;91945;BRADESCO;FATURA TÉCNICA
479;70240;BRADESCO;FATURA TÉCNICA
1129;71347;BRADESCO;FATOR MODERADOR
1130;71347;BRADESCO;FATURA TÉCNICA
1148;629031;ODONTOPREV;FATURA TÉCNICA
2482;73066;BRADESCO;FATOR MODERADOR
2483;70240;BRADESCO;FATOR MODERADOR
7506;73066;BRADESCO;FATURA TÉCNICA
8492;71347;BRADESCO;FATURA TÉCNICA
8493;70240;BRADESCO;FATURA TÉCNICA
8494;70240;BRADESCO;FATURA TÉCNICA
8495;70240;BRADESCO;FATURA TÉCNICA
8496;70240;BRADESCO;FATURA TÉCNICA
8497;70240;BRADESCO;FATURA TÉCNICA
8498;70240;BRADESCO;FATURA TÉCNICA
8499;70240;BRADESCO;FATURA TÉCNICA
8500;73066;BRADESCO;FATURA TÉCNICA
5315;1602;UNIMED ARAXA;FATURA TÉCNICA
5316;617915;ODONTOPREV;FATURA TÉCNICA
5317;28251;SÃO FRANCISCO;FATURA TÉCNICA
5336;B4238;HAPVIDA;FATURA TÉCNICA
5337;B4238;HAPVIDA;FATURA TÉCNICA
5338;92385;BRADESCO;FATURA TÉCNICA
5339;92385;BRADESCO;FATURA TÉCNICA
5340;92385;BRADESCO;FATURA TÉCNICA
5341;467541;BRADESCO;FATURA TÉCNICA
5342;467541;BRADESCO;FATURA TÉCNICA
5343;B4238;HAPVIDA;FATURA TÉCNICA
5344;B4238;HAPVIDA;FATURA TÉCNICA
3340;22283;CARE PLUS;FATOR MODERADOR
5345;22283;CARE PLUS;FATURA TÉCNICA
5346;22283;CARE PLUS;FATURA TÉCNICA
5347;10034;ODONTOPREV;FATURA TÉCNICA
5348;74242;BRADESCO;FATURA TÉCNICA
5349;171389;ODONTOPREV;FATURA TÉCNICA
7053;74242;BRADESCO;FATOR MODERADOR
5440;2734;METLIFE;FATURA TÉCNICA
5455;555179;PORTO SEGURO;FATURA TÉCNICA
5452;74455;BRADESCO;FATURA TÉCNICA
5457;247952;AMIL ;FATURA TÉCNICA
5458;247952;AMIL ;FATURA TÉCNICA
5459;247952;AMIL ;FATURA TÉCNICA
5460;247952;AMIL ;FATURA TÉCNICA
8309;1275000000;AMIL ;FATURA TÉCNICA
5461;1008014;AMIL ;FATURA TÉCNICA
1774;109226;SUL AMÉRICA;FATURA TÉCNICA
1775;664330002;SUL AMÉRICA;FATURA TÉCNICA
5462;89974;OMINT;FATOR MODERADOR
5463;89974;OMINT;FATURA TÉCNICA
5464;89974;OMINT;FATURA TÉCNICA
5465;57134;ODONTOPREV;FATURA TÉCNICA
5466;57134;ODONTOPREV;FATURA TÉCNICA
5467;66220;SUL AMÉRICA;FATURA TÉCNICA
492;84126;SUL AMÉRICA;FATURA TÉCNICA
5470;865347;ODONTOPREV;FATURA TÉCNICA
5469;74132;BRADESCO;FATURA TÉCNICA
5471;1138253;AMIL ;FATURA TÉCNICA
5472;73759;BRADESCO;FATURA TÉCNICA
5473;73759;BRADESCO;FATURA TÉCNICA
5474;73759;BRADESCO;FATURA TÉCNICA
5475;73759;BRADESCO;FATURA TÉCNICA
5476;1167599;AMIL ;FATURA TÉCNICA
5477;116760;AMIL;FATURA TÉCNICA
5478;97014576;GNDI;FATURA TÉCNICA
5481;97014576;GNDI;FATURA TÉCNICA
5482;97014576;GNDI;FATURA TÉCNICA
5483;97014576;GNDI;FATURA TÉCNICA
5484;97014576;GNDI;FATOR MODERADOR
5494;15658;METLIFE;FATURA TÉCNICA
5495;15659;METLIFE;FATURA TÉCNICA
5496;15660;METLIFE;FATURA TÉCNICA
5497;51080;CARE PLUS;FATURA TÉCNICA
7113;8KLJ7;SUL AMÉRICA;FATURA TÉCNICA
7114;213160;SUL AMÉRICA;FATURA TÉCNICA
7185;466756;BRADESCO SPG;FATURA TÉCNICA
7186;466756;BRADESCO SPG;FATURA TÉCNICA
7187;466756;BRADESCO SPG;FATURA TÉCNICA
7188;466756;BRADESCO SPG;FATURA TÉCNICA
5525;471787;BRADESCO SPG;FATURA TÉCNICA
5526;97420;SUL AMÉRICA;FATURA TÉCNICA
5533;40001;CARE PLUS;FATURA TÉCNICA
5534;149965;AMIL ;FATURA TÉCNICA
5535;73642;BRADESCO;FATURA TÉCNICA
5536;91421;BRADESCO;FATURA TÉCNICA
5538;24994016408;SEGUROS UNIMED;FATURA TÉCNICA
5537;24994016408;SEGUROS UNIMED;FATOR MODERADOR
5539;331587;BRADESCO SPG;FATURA TÉCNICA
5540;67987;SUL AMÉRICA;FATURA TÉCNICA
5541;67987;SUL AMÉRICA;FATURA TÉCNICA
5542;964923;ODONTOPREV;FATURA TÉCNICA
5543;964923;ODONTOPREV;FATURA TÉCNICA
5544;29820;SÃO FRANCISCO;FATURA TÉCNICA
7623;48652;SÃO FRANCISCO;FATURA TÉCNICA
7624;29822;SÃO FRANCISCO;FATURA TÉCNICA
7626;48652;SÃO FRANCISCO;FATOR MODERADOR
7627;29822;SÃO FRANCISCO;FATOR MODERADOR
7628;29820;SÃO FRANCISCO;FATOR MODERADOR
7970;90680;BRADESCO;FATURA TÉCNICA
7974;72706;BRADESCO;FATURA TÉCNICA
7976;72706;BRADESCO;FATOR MODERADOR
1219;379029;SEISA;FATOR MODERADOR
1220;379144;SEISA;FATOR MODERADOR
1221;379085;SEISA;FATOR MODERADOR
1222;379125;SEISA;FATOR MODERADOR
1223;379029;SEISA;FATURA TÉCNICA
1224;379144;SEISA;FATURA TÉCNICA
1225;379085;SEISA;FATURA TÉCNICA
1226;379125;SEISA;FATURA TÉCNICA
5545;84140;OMINT;FATURA TÉCNICA
5546;84140;OMINT;FATURA TÉCNICA
5547;40359;AMIL ;FATURA TÉCNICA
5548;950627;ODONTOPREV;FATURA TÉCNICA
5550;952355;ODONTOPREV;FATURA TÉCNICA
5551;952356;ODONTOPREV;FATURA TÉCNICA
5554;82023;OMINT;FATURA TÉCNICA
5556;1097;METLIFE;FATURA TÉCNICA
5557;68346;SUL AMÉRICA;FATOR MODERADOR
5558;68346;SUL AMÉRICA;FATURA TÉCNICA
5559;1104;METLIFE;FATURA TÉCNICA
5560;857298;ODONTOPREV;FATURA TÉCNICA
7006;857298;ODONTOPREV;FATURA TÉCNICA
5562;147257;BRADESCO SPG;FATURA TÉCNICA
5563;147256;BRADESCO SPG;FATURA TÉCNICA
5564;343482;BRADESCO SPG;FATURA TÉCNICA
5567;343482;BRADESCO SPG;FATURA TÉCNICA
5566;343482;BRADESCO SPG;FATOR MODERADOR
1658;413;SUL AMÉRICA;FATURA TÉCNICA
1665;46408;ODONTOPREV;FATURA TÉCNICA
1666;8719330;SEGUROS UNIMED;FATURA TÉCNICA
5578;800;UNIMED LAJES;FATOR MODERADOR
5579;800;UNIMED LAJES;FATURA TÉCNICA
5584;8719330;SEGUROS UNIMED;FATOR MODERADOR
5585;8719330;SEGUROS UNIMED;FATOR MODERADOR
5586;8719330;SEGUROS UNIMED;FATOR MODERADOR
5587;8719330;SEGUROS UNIMED;FATURA TÉCNICA
5588;74272;BRADESCO;FATURA TÉCNICA
5589;92830;BRADESCO;FATURA TÉCNICA
2577;107833;AMIL ;FATOR MODERADOR
2578;107834;AMIL ;FATOR MODERADOR
5592;107833;AMIL ;FATURA TÉCNICA
5595;107834;AMIL ;FATURA TÉCNICA
5599;5556448;PORTO SEGURO;FATURA TÉCNICA
5600;1683031;PORTO SEGURO;FATURA TÉCNICA
8159;8FKPM;SUL AMÉRICA;FATURA TÉCNICA
8160;8KLVJ;SUL AMÉRICA;FATURA TÉCNICA
1776;1104476;AMIL ;FATURA TÉCNICA
1777;1105412;AMIL ;FATURA TÉCNICA
1778;1105413;AMIL ;FATURA TÉCNICA
1798;1105412;AMIL ;FATURA TÉCNICA
1799;1105413;AMIL ;FATURA TÉCNICA
8386;032IW;HAPVIDA;FATURA TÉCNICA
8387;83124;HAPVIDA;FATURA TÉCNICA
8388;83125;HAPVIDA;FATURA TÉCNICA
8389;B3412;HAPVIDA;FATURA TÉCNICA
8390;032IW;HAPVIDA;FATOR MODERADOR
8391;83124;HAPVIDA;FATOR MODERADOR
8392;83125;HAPVIDA;FATOR MODERADOR
8393;B3412;HAPVIDA;FATOR MODERADOR
8162;51814;CARE PLUS;FATURA TÉCNICA
7143;673781;AMIL ;FATURA TÉCNICA
7146;678270;AMIL ;FATURA TÉCNICA
7147;678270;AMIL ;FATURA TÉCNICA
7149;855375;AMIL ;FATURA TÉCNICA
5612;54854;BRADESCO SPG;FATURA TÉCNICA
5613;54854;BRADESCO SPG;FATURA TÉCNICA
3503;10513;CARE PLUS;FATOR MODERADOR
8371;74420;BRADESCO;FATURA TÉCNICA
8372;74420;BRADESCO;FATURA TÉCNICA
8373;74420;BRADESCO;FATURA TÉCNICA
8374;74420;BRADESCO;FATURA TÉCNICA
8375;74420;BRADESCO;FATURA TÉCNICA
8377;74420;BRADESCO;FATOR MODERADOR
5618;74420;BRADESCO;FATURA TÉCNICA
5630;143855;SEGUROS UNIMED;FATURA TÉCNICA
5631;24994017225;SEGUROS UNIMED;FATURA TÉCNICA
5628;143855;SEGUROS UNIMED;FATOR MODERADOR
5629;24994017225;SEGUROS UNIMED;FATOR MODERADOR
5633;91593;BRADESCO;FATURA TÉCNICA
5634;74218;BRADESCO;FATURA TÉCNICA
5635;54961;HAPVIDA;FATURA TÉCNICA
5636;88998;HAPVIDA;FATURA TÉCNICA
7005;5331;SAMP;FATURA TÉCNICA
5641;B2130;HAPVIDA;FATOR MODERADOR
5642;B2133;HAPVIDA;FATOR MODERADOR
5643;B2131;HAPVIDA;FATOR MODERADOR
5644;B2132;HAPVIDA;FATOR MODERADOR
5645;B2130;HAPVIDA;FATURA TÉCNICA
5646;B2133;HAPVIDA;FATURA TÉCNICA
5647;B2131;HAPVIDA;FATURA TÉCNICA
5648;B2132;HAPVIDA;FATURA TÉCNICA
5649;606756;BRADESCO SPG;FATURA TÉCNICA
5650;8GE26;SUL AMÉRICA;FATOR MODERADOR
5651;8GE29;SUL AMÉRICA;FATOR MODERADOR
5653;8GE26;SUL AMÉRICA;FATURA TÉCNICA
5654;8GE29;SUL AMÉRICA;FATURA TÉCNICA
5652;936265;ODONTOPREV;FATURA TÉCNICA
6775;" 	97015336";GNDI;FATURA TÉCNICA
7978;92025;BRADESCO;FATURA TÉCNICA
7979;70185;BRADESCO;FATURA TÉCNICA
5655;7203;BRADESCO;FATURA TÉCNICA
5656;355522000;AMIL ;FATURA TÉCNICA
5657;355481000;AMIL ;FATURA TÉCNICA
5658;30014;SÃO FRANCISCO;FATURA TÉCNICA
5659;30016;SÃO FRANCISCO;FATURA TÉCNICA
5660;30018;SÃO FRANCISCO;FATURA TÉCNICA
5661;30020;SÃO FRANCISCO;FATURA TÉCNICA
5662;30024;SÃO FRANCISCO;FATURA TÉCNICA
5663;30026;SÃO FRANCISCO;FATURA TÉCNICA
5664;30022;SÃO FRANCISCO;FATURA TÉCNICA
5665;30028;SÃO FRANCISCO;FATURA TÉCNICA
5666;30030;SÃO FRANCISCO;FATURA TÉCNICA
5667;30032;SÃO FRANCISCO;FATURA TÉCNICA
5668;41808;SÃO FRANCISCO;FATURA TÉCNICA
5669;41806;SÃO FRANCISCO;FATURA TÉCNICA
5670;41804;SÃO FRANCISCO;FATURA TÉCNICA
5671;27926;CNU;FATOR MODERADOR
5672;27926;CNU;FATOR MODERADOR
5673;27926;CNU;FATOR MODERADOR
5674;27926;CNU;FATOR MODERADOR
5675;27926;CNU;FATOR MODERADOR
5676;27926;CNU;FATOR MODERADOR
5677;27926;CNU;FATOR MODERADOR
5678;27926;CNU;FATOR MODERADOR
5679;27926;CNU;FATOR MODERADOR
5680;27926;CNU;FATOR MODERADOR
5681;27926;CNU;FATURA TÉCNICA
5682;27926;CNU;FATURA TÉCNICA
5683;27926;CNU;FATURA TÉCNICA
5684;27926;CNU;FATURA TÉCNICA
5685;27926;CNU;FATURA TÉCNICA
5686;27926;CNU;FATURA TÉCNICA
5687;27926;CNU;FATURA TÉCNICA
5688;27926;CNU;FATURA TÉCNICA
5689;27926;CNU;FATURA TÉCNICA
5690;27926;CNU;FATURA TÉCNICA
5691;8EXNO;SUL AMÉRICA;FATURA TÉCNICA
5692;161307;SUL AMÉRICA;FATURA TÉCNICA
5699;24994019356;SEGUROS UNIMED;FATURA TÉCNICA
5700;87857;SUL AMÉRICA;FATURA TÉCNICA
5701;87857;SUL AMÉRICA;FATURA TÉCNICA
5698;403905;BRADESCO SPG;FATURA TÉCNICA
6824;00037222;OMINT;FATURA TÉCNICA
6825;00037222;OMINT;FATURA TÉCNICA
7533;00037222;OMINT;FATURA TÉCNICA
1953;71230;BRADESCO;FATOR MODERADOR
5703;71230;BRADESCO;FATURA TÉCNICA
5704;327181;PRIVIAN;FATURA TÉCNICA
5705;45097;ODONTOPREV;FATURA TÉCNICA
5706;57128;ODONTOPREV;FATURA TÉCNICA
548;75007;BRADESCO;FATURA TÉCNICA
549;90434;BRADESCO;FATURA TÉCNICA
550;75007;BRADESCO;FATOR MODERADOR
5709;71217;BRADESCO;FATURA TÉCNICA
5710;71217;BRADESCO;FATURA TÉCNICA
552;16152;METLIFE;FATURA TÉCNICA
5711;91899;BRADESCO;FATURA TÉCNICA
5714;8J8NV;SUL AMÉRICA;FATOR MODERADOR
5715;8J8NV;SUL AMÉRICA;FATURA TÉCNICA
5716;196273471;SUL AMÉRICA;FATURA TÉCNICA
5717;399073;BRADESCO SPG;FATURA TÉCNICA
5718;399074;BRADESCO SPG;FATURA TÉCNICA
1437;J007721;GREEN LINE;FATURA TÉCNICA
5720;21812;CARE PLUS;FATURA TÉCNICA
7183;21813;CARE PLUS;FATURA TÉCNICA
2955;393291;AMIL ;FATOR MODERADOR
5723;393291;AMIL ;FATURA TÉCNICA
5724;393291;AMIL ;FATURA TÉCNICA
5725;72643;BRADESCO;FATOR MODERADOR
5726;72643;BRADESCO;FATURA TÉCNICA
5727;90991;BRADESCO;FATOR MODERADOR
5728;90991;BRADESCO;FATURA TÉCNICA
2839;9110;CARE PLUS;FATOR MODERADOR
5729;55918;PRIVIAN;FATURA TÉCNICA
5730;9153;CARE PLUS;FATURA TÉCNICA
5731;9110;CARE PLUS;FATURA TÉCNICA
2759;72109;BRADESCO;FATURA TÉCNICA
2760;72109;BRADESCO;FATOR MODERADOR
5747;90438;BRADESCO;FATURA TÉCNICA
1634;91986;BRADESCO;FATURA TÉCNICA
5748;8F0L3;SUL AMÉRICA;FATOR MODERADOR
5749;8F0L4;SUL AMÉRICA;FATOR MODERADOR
5750;8FOL3;SUL AMÉRICA;FATURA TÉCNICA
5751;8FOL4;SUL AMÉRICA;FATURA TÉCNICA
2880;729286000;AMIL ;FATOR MODERADOR
2881;729286002;AMIL ;FATOR MODERADOR
2961;729286003;AMIL ;FATOR MODERADOR
2962;729286004;AMIL ;FATOR MODERADOR
5752;1203095000;AMIL ;FATURA TÉCNICA
5753;1203095003;AMIL ;FATURA TÉCNICA
5754;1203095002;AMIL ;FATURA TÉCNICA
5755;1203095001;AMIL ;FATURA TÉCNICA
5762;1013929000;AMIL ;FATURA TÉCNICA
5763;1013929001;AMIL ;FATURA TÉCNICA
5764;1013929002;AMIL ;FATURA TÉCNICA
5765;198;FARMASEG;FATURA TÉCNICA
5766;91418;BRADESCO;FATURA TÉCNICA
6994;026201 ;METLIFE;FATURA TÉCNICA
6995;026201 ;METLIFE;FATOR MODERADOR
6998;70686;SUL AMÉRICA;FATURA TÉCNICA
6999;70686;SUL AMÉRICA;FATOR MODERADOR
5767;751802;AMIL ;FATURA TÉCNICA
5769;70040;SUL AMÉRICA;FATURA TÉCNICA
8310;70040;SUL AMÉRICA;FATURA TÉCNICA
8596;217287;SUL AMÉRICA;FATURA TÉCNICA
8597;217288;SUL AMÉRICA;FATURA TÉCNICA
5770;0399L;HAPVIDA;FATURA TÉCNICA
5771;97014626;GNDI;FATURA TÉCNICA
5772;97014627;GNDI;FATURA TÉCNICA
5773;97014628;GNDI;FATURA TÉCNICA
5774;97014629;GNDI;FATURA TÉCNICA
5775;97014630;GNDI;FATURA TÉCNICA
5780;407;METLIFE;FATURA TÉCNICA
5781;92891;BRADESCO;FATOR MODERADOR
5782;29401;HAPVIDA;FATURA TÉCNICA
5783;29401;HAPVIDA;FATURA TÉCNICA
5784;29401;HAPVIDA;FATURA TÉCNICA
5785;29401;HAPVIDA;FATURA TÉCNICA
5786;29401;HAPVIDA;FATURA TÉCNICA
5787;29401;HAPVIDA;FATURA TÉCNICA
5788;29401;HAPVIDA;FATURA TÉCNICA
5789;29401;HAPVIDA;FATURA TÉCNICA
5790;36871;PRIVIAN;FATURA TÉCNICA
5791;93068;OMINT;FATURA TÉCNICA
5792;45710;BRADESCO SPG;FATURA TÉCNICA
5793;95151;BRADESCO;FATURA TÉCNICA
5794;163931;AMIL ;FATOR MODERADOR
5796;163968;AMIL ;FATOR MODERADOR
5798;163926;AMIL ;FATOR MODERADOR
8259;1723919;PORTO SEGURO;FATURA TÉCNICA
5803;89691;SUL AMÉRICA;FATURA TÉCNICA
5805;90841;BRADESCO;FATURA TÉCNICA
5806;126865;BRADESCO;FATURA TÉCNICA
5807;8729166;SEGUROS UNIMED;FATURA TÉCNICA
5804;8729166;SEGUROS UNIMED;FATOR MODERADOR
1254;74236;BRADESCO;FATURA TÉCNICA
1257;74236;BRADESCO;FATOR MODERADOR
5811;8BC40;SUL AMÉRICA;FATURA TÉCNICA
5812;384479;SUL AMÉRICA;FATOR MODERADOR
5813;384479;SUL AMÉRICA;FATURA TÉCNICA
5814;45462;ODONTOPREV;FATURA TÉCNICA
5825;6196;SÃO FRANCISCO;FATURA TÉCNICA
5826;6197;SÃO FRANCISCO;FATURA TÉCNICA
7969;176793;SUL AMÉRICA;FATURA TÉCNICA
1297;1740;PARANÁ CLINICAS;FATOR MODERADOR
1298;1741;PARANÁ CLINICAS;FATOR MODERADOR
1299;7484;PARANÁ CLINICAS;FATOR MODERADOR
1300;7483;PARANÁ CLINICAS;FATOR MODERADOR
1301;7486;PARANÁ CLINICAS;FATOR MODERADOR
1302;7485;PARANÁ CLINICAS;FATOR MODERADOR
1303;7487;PARANÁ CLINICAS;FATURA TÉCNICA
1304;1740;PARANÁ CLINICAS;FATURA TÉCNICA
1305;1741;PARANÁ CLINICAS;FATURA TÉCNICA
1306;7484;PARANÁ CLINICAS;FATURA TÉCNICA
1307;7483;PARANÁ CLINICAS;FATURA TÉCNICA
1308;7486;PARANÁ CLINICAS;FATURA TÉCNICA
1309;7485;PARANÁ CLINICAS;FATURA TÉCNICA
1317;23959;CNU;FATURA TÉCNICA
1328;23959;CNU;FATOR MODERADOR
5827;585843;BRADESCO SPG;FATURA TÉCNICA
5916;8727511;SEGUROS UNIMED;FATOR MODERADOR
5923;8727511;SEGUROS UNIMED;FATURA TÉCNICA
5927;73827;BRADESCO;FATOR MODERADOR
5928;73827;BRADESCO;FATURA TÉCNICA
5929;91563;BRADESCO;FATOR MODERADOR
5930;91563;BRADESCO;FATURA TÉCNICA
5931;71331;BRADESCO;FATURA TÉCNICA
5932;71331;BRADESCO;FATOR MODERADOR
7991;72394;BRADESCO;FATURA TÉCNICA
7992;72394;BRADESCO;FATURA TÉCNICA
7993;72394;BRADESCO;FATURA TÉCNICA
7994;72394;BRADESCO;FATURA TÉCNICA
7995;90214;BRADESCO;FATURA TÉCNICA
7996;90214;BRADESCO;FATURA TÉCNICA
7997;90214;BRADESCO;FATURA TÉCNICA
7998;90214;BRADESCO;FATURA TÉCNICA
7999;90214;BRADESCO;FATURA TÉCNICA
8000;90214;BRADESCO;FATURA TÉCNICA
8001;90214;BRADESCO;FATURA TÉCNICA
8002;90214;BRADESCO;FATURA TÉCNICA
8003;90214;BRADESCO;FATURA TÉCNICA
8004;90214;BRADESCO;FATURA TÉCNICA
8005;90214;BRADESCO;FATURA TÉCNICA
8006;90214;BRADESCO;FATURA TÉCNICA
8007;90214;BRADESCO;FATURA TÉCNICA
8008;90214;BRADESCO;FATURA TÉCNICA
8009;90214;BRADESCO;FATURA TÉCNICA
8010;90214;BRADESCO;FATURA TÉCNICA
880;73663;BRADESCO;FATURA TÉCNICA
881;91434;BRADESCO;FATURA TÉCNICA
5934;73663;BRADESCO;FATURA TÉCNICA
5935;73663;BRADESCO;FATURA TÉCNICA
5936;73663;BRADESCO;FATURA TÉCNICA
5937;73663;BRADESCO;FATURA TÉCNICA
5938;73663;BRADESCO;FATURA TÉCNICA
5974;91434;BRADESCO;FATURA TÉCNICA
5975;91434;BRADESCO;FATURA TÉCNICA
5976;91434;BRADESCO;FATURA TÉCNICA
5977;91434;BRADESCO;FATURA TÉCNICA
5978;91434;BRADESCO;FATURA TÉCNICA
6014;19947267 ;SEGUROS UNIMED;FATOR MODERADOR
6015;19947267 ;SEGUROS UNIMED;FATURA TÉCNICA
6016;1685972;PORTO SEGURO;FATOR MODERADOR
6017;1426667;PORTO SEGURO;FATOR MODERADOR
6018;1426667;PORTO SEGURO;FATURA TÉCNICA
6019;1685972;PORTO SEGURO;FATURA TÉCNICA
6021;543049;BRADESCO SPG;FATURA TÉCNICA
6022;543050;BRADESCO SPG;FATURA TÉCNICA
8011;59944042;SEGUROS UNIMED;FATURA TÉCNICA
8012;59944046;SEGUROS UNIMED;FATURA TÉCNICA
8013;59944047;SEGUROS UNIMED;FATURA TÉCNICA
8014;59944075;SEGUROS UNIMED;FATURA TÉCNICA
8015;59944042;SEGUROS UNIMED;FATOR MODERADOR
8016;59944046;SEGUROS UNIMED;FATOR MODERADOR
8017;59944047;SEGUROS UNIMED;FATOR MODERADOR
8018;59944075;SEGUROS UNIMED;FATOR MODERADOR
6024;70006;SUL AMÉRICA;FATURA TÉCNICA
6026;183549;SUL AMÉRICA;FATURA TÉCNICA
6028;999813249;SUL AMÉRICA;FATURA TÉCNICA
6030;8HI8H;SUL AMÉRICA;FATURA TÉCNICA
6031;8HI8H;SUL AMÉRICA;FATURA TÉCNICA
8058;91538;BRADESCO;FATURA TÉCNICA
8059;91538;BRADESCO;FATURA TÉCNICA
6034;50009;CARE PLUS;FATURA TÉCNICA
7630;037320;PRIVIAN;FATOR MODERADOR
7629;037320;PRIVIAN;FATURA TÉCNICA
963;9998236;AGEMED;FATOR MODERADOR
7871;301270;AGEMED;FATOR MODERADOR
6035;73661;BRADESCO;FATOR MODERADOR
6036;73661;BRADESCO;FATURA TÉCNICA
6037;844599000;AMIL ;FATURA TÉCNICA
6041;91937;BRADESCO;FATOR MODERADOR
6042;73866;BRADESCO;FATOR MODERADOR
6043;91937;BRADESCO;FATURA TÉCNICA
6044;73866;BRADESCO;FATURA TÉCNICA
6050;91955;BRADESCO;FATURA TÉCNICA
6051;74229;BRADESCO;FATURA TÉCNICA
6056;" 	046502 ";ODONTOPREV;FATURA TÉCNICA
6057;238796;ODONTOPREV;FATURA TÉCNICA
598;111;FARMASEG;FATURA TÉCNICA
599;91684;ODONTOPREV;FATURA TÉCNICA
8198;204610;SUL AMÉRICA;FATURA TÉCNICA
8199;204610;SUL AMÉRICA;FATURA TÉCNICA
7133;8GRMR;SUL AMÉRICA;FATURA TÉCNICA
1499;305222;ODONTOPREV;FATURA TÉCNICA
997;15923;CNU;FATOR MODERADOR
6080;10377830;PORTO SEGURO;FATURA TÉCNICA
6100;540404;BRADESCO SPG;FATURA TÉCNICA
6103;385100;PRODENT;FATURA TÉCNICA
6104;9802830;ALLIANZ;FATURA TÉCNICA
8158;8KWUE;SUL AMÉRICA;FATURA TÉCNICA
6106;8764514;SEGUROS UNIMED;FATURA TÉCNICA
7981;932883;GOLDEN CROSS;FATURA TÉCNICA
7982;932891;GOLDEN CROSS;FATURA TÉCNICA
7160;467280;BRADESCO SPG;FATURA TÉCNICA
6121;90820;BRADESCO;FATURA TÉCNICA
6122;40077;CARE PLUS;FATURA TÉCNICA
6124;941454;ODONTOPREV;FATURA TÉCNICA
602;97984;UNIMED FESP;FATURA TÉCNICA
604;72052;BRADESCO;FATURA TÉCNICA
7215;71286;BRADESCO;FATURA TÉCNICA
7216;71286;BRADESCO;FATURA TÉCNICA
7217;71286;BRADESCO;FATURA TÉCNICA
7218;71286;BRADESCO;FATURA TÉCNICA
7219;71286;BRADESCO;FATURA TÉCNICA
7220;71286;BRADESCO;FATURA TÉCNICA
7221;71286;BRADESCO;FATURA TÉCNICA
7222;71286;BRADESCO;FATURA TÉCNICA
7223;71286;BRADESCO;FATURA TÉCNICA
7224;71286;BRADESCO;FATURA TÉCNICA
7225;71286;BRADESCO;FATURA TÉCNICA
7226;71286;BRADESCO;FATURA TÉCNICA
7227;71286;BRADESCO;FATURA TÉCNICA
7228;71286;BRADESCO;FATURA TÉCNICA
7229;71286;BRADESCO;FATURA TÉCNICA
7230;71286;BRADESCO;FATURA TÉCNICA
7231;71286;BRADESCO;FATURA TÉCNICA
7232;71286;BRADESCO;FATURA TÉCNICA
7233;71286;BRADESCO;FATURA TÉCNICA
7234;71286;BRADESCO;FATURA TÉCNICA
7235;71286;BRADESCO;FATURA TÉCNICA
7236;71286;BRADESCO;FATURA TÉCNICA
7237;9997;BRADESCO;FATURA TÉCNICA
7238;9997;BRADESCO;FATURA TÉCNICA
7239;9997;BRADESCO;FATURA TÉCNICA
7240;9997;BRADESCO;FATURA TÉCNICA
7241;9997;BRADESCO;FATURA TÉCNICA
7242;9997;BRADESCO;FATURA TÉCNICA
7243;9997;BRADESCO;FATURA TÉCNICA
7244;9997;BRADESCO;FATURA TÉCNICA
7245;9997;BRADESCO;FATURA TÉCNICA
7246;9997;BRADESCO;FATURA TÉCNICA
7247;9997;BRADESCO;FATURA TÉCNICA
7248;9997;BRADESCO;FATURA TÉCNICA
7249;9997;BRADESCO;FATURA TÉCNICA
7250;9997;BRADESCO;FATURA TÉCNICA
7251;9997;BRADESCO;FATURA TÉCNICA
7252;9997;BRADESCO;FATURA TÉCNICA
7253;9997;BRADESCO;FATURA TÉCNICA
7254;9997;BRADESCO;FATURA TÉCNICA
7255;9997;BRADESCO;FATURA TÉCNICA
7256;9997;BRADESCO;FATURA TÉCNICA
7257;9997;BRADESCO;FATURA TÉCNICA
7258;9997;BRADESCO;FATURA TÉCNICA
7259;8719870;SEGUROS UNIMED;FATURA TÉCNICA
7260;8719870;SEGUROS UNIMED;FATURA TÉCNICA
7261;8719870;SEGUROS UNIMED;FATURA TÉCNICA
6125;68160;BRADESCO SPG;FATURA TÉCNICA
605;134;FARMASEG;FATOR MODERADOR
6126;20604;CARE PLUS;FATURA TÉCNICA
6127;21041;CARE PLUS;FATURA TÉCNICA
7179;21041;CARE PLUS;FATOR MODERADOR
6128;8731101;SEGUROS UNIMED;FATOR MODERADOR
6129;8731101;SEGUROS UNIMED;FATURA TÉCNICA
618;126;FARMASEG;FATOR MODERADOR
6130;7771;SUL AMÉRICA;FATURA TÉCNICA
6150;74450;BRADESCO;FATURA TÉCNICA
6151;74450;BRADESCO;FATURA TÉCNICA
6152;74450;BRADESCO;FATURA TÉCNICA
6153;74450;BRADESCO;FATURA TÉCNICA
6154;74450;BRADESCO;FATURA TÉCNICA
6155;8IJD7;SUL AMÉRICA;FATURA TÉCNICA
